lat,long,yyyymmdd,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
42.65,-110.8166667,2005-02-10,SNAKE ABOVE PALISADES,419,10G25S,Cottonwood Creek,7670,11.0,13.8,80.0,13.3,16.9,79.0
43.1333333,-110.2,2005-02-10,SNAKE ABOVE PALISADES,460,10F17S,East Rim Divide,7930,5.8,7.0,83.0,6.8,8.2,83.0
43.35,-110.4333333,2005-02-10,SNAKE ABOVE PALISADES,497,10F29S,Granite Creek,6770,9.4,11.6,81.0,11.8,14.5,81.0
44.1333333,-110.8333333,2005-02-10,SNAKE ABOVE PALISADES,499,10E15S,Grassy Lake,7265,16.3,22.2,73.0,17.8,25.6,70.0
43.3833333,-110.1333333,2005-02-10,SNAKE ABOVE PALISADES,506,10F19S,Gros Ventre Summit,8750,8.1,8.7,93.0,7.9,8.7,91.0
44.2166667,-110.6666667,2005-02-10,SNAKE ABOVE PALISADES,577,10E09S,Lewis Lake Divide,7850,15.4,21.8,71.0,16.1,24.8,65.0
43.1666667,-110.1333333,2005-02-10,SNAKE ABOVE PALISADES,597,10F16S,Loomis Park,8240,9.2,10.2,90.0,10.1,12.0,84.0
43.5166667,-110.9166667,2005-02-10,SNAKE ABOVE PALISADES,689,10F23S,Phillips Bench,8200,16.0,16.9,95.0,16.6,19.5,85.0
42.5,-110.9166667,2005-02-10,SNAKE ABOVE PALISADES,730,10G08S,Salt River Summit,7640,8.5,8.5,100.0,11.6,11.4,102.0
42.5333333,-110.6666667,2005-02-10,SNAKE ABOVE PALISADES,779,10G20S,Spring Creek Divide,9000,16.4,15.7,104.0,16.0,16.5,97.0
43.75,-110.05,2005-02-10,SNAKE ABOVE PALISADES,822,10F09S,Togwotee Pass,9580,11.8,15.7,75.0,11.8,16.9,70.0
44.15,-110.2166667,2005-02-10,SNAKE ABOVE PALISADES,837,10E17S,Two Ocean Plateau,9240,16.2,18.9,86.0,13.4,18.5,72.0
42.8166667,-110.8333333,2005-02-10,SNAKE ABOVE PALISADES,868,10G23S,Willow Creek,8080,15.3,18.2,84.0,18.3,23.0,80.0
44.5,-111.1333333,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,11E35S,Black Bear,8170,24.3,25.6,95.0,22.9,26.5,86.0
44.4333333,-112.0,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,11E37S,Crab Creek,6900,11.5,8.5,135.0,13.6,11.1,123.0
44.1333333,-110.8333333,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,10E15S,Grassy Lake,7265,16.3,22.2,73.0,17.8,25.6,70.0
44.4166667,-111.3833333,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,11E10S,Island Park,6290,10.3,10.5,98.0,12.4,13.2,94.0
44.2166667,-110.6666667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,10E09S,Lewis Lake Divide,7850,15.4,21.8,71.0,16.1,24.8,65.0
44.5833333,-111.1166667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,11E31S,Madison Plateau,7750,14.2,15.1,94.0,15.5,18.4,84.0
43.5166667,-110.9166667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,10F23S,Phillips Bench,8200,16.0,16.9,95.0,16.6,19.5,85.0
43.5666667,-111.2166667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,11F02S,Pine Creek Pass,6720,7.8,10.2,76.0,11.3,15.3,74.0
42.5166667,-111.95,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,11G30S,Sedgwick Peak,7850,15.0,13.6,110.0,14.4,14.5,99.0
43.2166667,-111.6833333,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,11F11S,Sheep Mtn.,6650,7.3,9.8,74.0,10.2,11.6,88.0
42.5666667,-111.3,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,11G05S,Slug Creek Divide,7225,9.1,9.6,95.0,14.9,14.4,103.0
42.95,-111.3666667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,11G01S,Somsen Ranch,6800,7.6,9.4,81.0,9.6,11.8,81.0
44.6166667,-111.15,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,11E30S,Whiskey Creek,6800,9.8,10.0,98.0,12.8,14.1,91.0
44.5333333,-111.4166667,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,11E36S,White Elephant,7710,18.6,17.4,107.0,20.5,20.3,101.0
42.75,-112.4833333,2005-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,12G17S,Wildhorse Divide,6490,8.2,9.8,84.0,10.8,13.4,81.0
43.2666667,-115.35,2005-02-10,BIG AND LITTLE WOOD BASINS,382,15F09S,Camas Creek Divide,5710,8.0,9.7,82.0,10.1,12.9,78.0
43.7666667,-114.4166667,2005-02-10,BIG AND LITTLE WOOD BASINS,895,14F19S,Chocolate Gulch,6310,7.5,9.0,83.0,10.0,11.7,85.0
43.6,-114.6666667,2005-02-10,BIG AND LITTLE WOOD BASINS,450,14F08S,Dollarhide Summit,8420,12.3,14.0,61.0,14.3,18.1,79.0
43.8833333,-114.6666667,2005-02-10,BIG AND LITTLE WOOD BASINS,489,14F17S,Galena,7470,9.4,11.7,80.0,8.9,13.3,67.0
43.8666667,-114.7166667,2005-02-10,BIG AND LITTLE WOOD BASINS,490,14F12S,Galena Summit,8780,12.7,12.6,101.0,11.6,14.0,83.0
43.6166667,-113.9333333,2005-02-10,BIG AND LITTLE WOOD BASINS,492,13F04S,Garfield R.S.,6560,6.0,7.1,85.0,8.4,9.0,93.0
43.7166667,-114.1666667,2005-02-10,BIG AND LITTLE WOOD BASINS,537,14F16S,Hyndman,7620,6.6,8.3,80.0,8.6,11.1,77.0
43.8166667,-114.2666667,2005-02-10,BIG AND LITTLE WOOD BASINS,601,14F03S,Lost-Wood Divide,7900,9.5,13.4,71.0,9.5,14.7,65.0
43.6333333,-113.9666667,2005-02-10,BIG AND LITTLE WOOD BASINS,805,13F09S,Swede Peak,7640,9.4,10.1,93.0,10.8,11.7,92.0
43.8,-114.85,2005-02-10,BIG AND LITTLE WOOD BASINS,845,14F04S,Vienna Mine,8960,14.0,20.7,68.0,14.4,21.2,68.0
43.75,-113.9333333,2005-02-10,BIG AND LITTLE LOST BASINS,320,13F03S,Bear Canyon,7900,8.2,9.2,89.0,9.2,11.2,82.0
44.0166667,-113.4666667,2005-02-10,BIG AND LITTLE LOST BASINS,524,13E27S,Hilts Creek,8000,8.5,8.4,101.0,8.0,9.0,89.0
43.8166667,-114.2666667,2005-02-10,BIG AND LITTLE LOST BASINS,601,14F03S,Lost-Wood Divide,7900,9.5,13.4,71.0,9.5,14.7,65.0
44.4333333,-113.3166667,2005-02-10,BIG AND LITTLE LOST BASINS,620,13E18S,Meadow Lake,9150,7.1,10.0,71.0,9.1,11.6,78.0
44.4166667,-113.4,2005-02-10,BIG AND LITTLE LOST BASINS,636,13E06S,Moonshine,7440,5.6,6.4,88.0,7.4,8.8,84.0
43.8666667,-114.2166667,2005-02-10,BIG AND LITTLE LOST BASINS,792,14F02S,Stickney Mill,7430,5.1,5.4,94.0,6.2,7.2,86.0
41.8333333,-115.45,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,15H01S,Bear Creek,8040,12.5,13.1,95.0,14.0,15.0,93.0
41.7666667,-115.7,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,15H04S,Big Bend,6898,5.3,6.8,78.0,6.4,7.6,84.0
42.1666667,-114.2,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,14G01S,Bostetter R.S.,7500,10.6,10.8,98.0,11.8,12.2,97.0
42.3166667,-113.6166667,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,13G01S,Howell Canyon,7980,13.5,15.4,88.0,14.8,18.5,80.0
42.1833333,-114.2833333,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,14G02S,Magic Mountain,6880,12.0,13.5,89.0,13.1,15.6,84.0
41.8666667,-115.25,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,15H14S,Pole Creek R.S.,8360,12.2,13.2,92.0,8.0,8.0,100.0
41.7333333,-115.4666667,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,15H03S,Seventysix Creek,7350,6.7,8.0,84.0,9.2,10.2,90.0
42.0166667,-115.0,2005-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,15G02S,Wilson Creek,7120,7.6,9.9,77.0,8.4,11.6,72.0
43.75,-115.2333333,2005-02-10,"WEISER, PAYETTE, BOISE",306,15F04S,Atlanta Summit,7580,13.0,20.0,65.0,14.4,22.8,63.0
44.3,-115.2333333,2005-02-10,"WEISER, PAYETTE, BOISE",312,15E11S,Banner Summit,7040,10.3,16.8,61.0,12.0,21.0,57.0
44.95,-116.15,2005-02-10,"WEISER, PAYETTE, BOISE",319,16E11S,Bear Basin,5350,7.7,11.5,67.0,11.0,17.2,64.0
44.6,-116.9833333,2005-02-10,"WEISER, PAYETTE, BOISE",324,16E10S,Bear Saddle,6180,11.5,17.3,66.0,13.2,17.8,74.0
44.6333333,-115.8,2005-02-10,"WEISER, PAYETTE, BOISE",338,15E02S,Big Creek Summit,6560,13.4,22.5,60.0,14.4,24.9,58.0
45.05,-116.1333333,2005-02-10,"WEISER, PAYETTE, BOISE",370,16D09S,Brundage Reservoir,6250,10.2,18.8,54.0,15.0,25.8,58.0
44.2833333,-115.65,2005-02-10,"WEISER, PAYETTE, BOISE",423,15E08S,Cozy Cove,5400,7.2,10.5,69.0,10.2,17.6,58.0
44.55,-115.5666667,2005-02-10,"WEISER, PAYETTE, BOISE",439,15E04S,Deadwood Summit,6860,17.0,26.2,65.0,19.0,31.0,61.0
43.6,-114.6666667,2005-02-10,"WEISER, PAYETTE, BOISE",450,14F08S,Dollarhide Summit,8420,12.3,14.0,61.0,14.3,18.1,79.0
43.95,-115.2666667,2005-02-10,"WEISER, PAYETTE, BOISE",496,15F14S,Graham Guard Sta.,5690,5.0,10.1,50.0,7.4,16.1,46.0
44.05,-115.45,2005-02-10,"WEISER, PAYETTE, BOISE",550,15E09S,Jackson Peak,7070,10.5,18.9,56.0,13.6,23.0,59.0
43.9333333,-115.6666667,2005-02-10,"WEISER, PAYETTE, BOISE",637,15F01S,Mores Creek Summit,6100,11.8,21.1,56.0,14.0,25.3,55.0
43.5,-115.5666667,2005-02-10,"WEISER, PAYETTE, BOISE",704,15F06S,Prairie,4800,3.3,4.5,73.0,7.9,10.7,74.0
45.1833333,-115.9666667,2005-02-10,"WEISER, PAYETTE, BOISE",740,15D01S,Secesh Summit,6540,12.2,20.7,59.0,10.8,23.0,47.0
44.7666667,-116.25,2005-02-10,"WEISER, PAYETTE, BOISE",782,16E05S,Squaw Flat,6240,11.6,14.0,83.0,14.2,21.2,67.0
43.6333333,-115.4333333,2005-02-10,"WEISER, PAYETTE, BOISE",830,15F05S,Trinity Mtn.,7770,17.4,25.7,68.0,18.0,27.7,65.0
43.8,-114.85,2005-02-10,"WEISER, PAYETTE, BOISE",845,14F04S,Vienna Mine,8960,14.0,20.7,68.0,14.4,21.2,68.0
45.0666667,-116.45,2005-02-10,"WEISER, PAYETTE, BOISE",855,16D08S,West Branch,5560,9.1,15.2,60.0,14.0,21.6,65.0
41.7666667,-115.7,2005-02-10,OWYHEE MALHEUR,336,15H04S,Big Bend,6898,5.3,6.8,78.0,6.4,7.6,84.0
44.25,-118.5166667,2005-02-10,OWYHEE MALHEUR,357,18E16S,Blue Mountain Spring,5870,6.6,11.9,55.0,11.3,17.9,63.0
41.8166667,-116.1,2005-02-10,OWYHEE MALHEUR,476,16H08S,Fawn Creek,7031,7.8,10.9,72.0,11.7,15.0,78.0
41.55,-116.0,2005-02-10,OWYHEE MALHEUR,548,16H02S,Jack Creek Upper,7377,8.6,10.7,80.0,11.4,13.5,84.0
44.2166667,-118.6333333,2005-02-10,OWYHEE MALHEUR,563,18E18S,Lake Creek R.S.,5240,5.6,10.1,55.0,9.9,13.8,72.0
41.7833333,-116.0333333,2005-02-10,OWYHEE MALHEUR,573,16H05S,Laurel Draw,6682,4.9,8.5,58.0,9.7,12.5,78.0
42.6,-116.5666667,2005-02-10,OWYHEE MALHEUR,654,16G07S,Mud Flat,5730,3.0,5.6,54.0,6.9,8.0,86.0
42.7666667,-116.9,2005-02-10,OWYHEE MALHEUR,774,16G01S,South Mtn.,6500,7.0,12.8,55.0,12.7,16.4,77.0
41.2333333,-116.0333333,2005-02-10,OWYHEE MALHEUR,811,15H09S,Taylor Canyon,6325,5.0,4.4,114.0,6.4,6.0,107.0
45.2166667,-117.2,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",302,17D02S,Aneroid Lake #2,7400,8.6,16.0,54.0,14.3,20.9,68.0
45.15,-118.2166667,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",331,18D09S,Beaver Reservoir,5150,5.3,7.1,75.0,9.8,13.9,71.0
44.8333333,-118.1833333,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",361,18E05S,Bourne,5850,5.4,12.0,45.0,11.0,17.1,64.0
45.1833333,-118.55,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",422,18D08S,County Line,4830,0.4,4.2,10.0,5.8,10.1,57.0
44.8666667,-118.1166667,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",464,18E03S,Eilertson Meadows,5510,4.9,8.5,58.0,9.8,14.5,68.0
44.7666667,-118.3166667,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,18E08S,Gold Center,5410,5.4,7.6,71.0,10.0,12.6,79.0
45.2666667,-117.6833333,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,17D06S,Moss Springs,5760,8.8,17.1,51.0,15.6,24.0,65.0
45.2666667,-117.1666667,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,17D18S,Mt. Howard,7910,7.2,10.3,70.0,11.1,18.9,59.0
45.0,-117.1666667,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,17D08S,Schneider Meadows,5400,12.2,22.0,55.0,17.6,26.7,66.0
45.0833333,-117.55,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,17D07S,Taylor Green,5740,7.5,15.2,49.0,13.6,19.2,71.0
45.0666667,-118.15,2005-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,18D21S,Wolf Creek,5630,6.4,12.6,51.0,10.6,14.5,73.0
44.3,-115.2333333,2005-02-10,CLEARWATER AND SALMON,312,15E11S,Banner Summit,7040,10.3,16.8,61.0,12.0,21.0,57.0
44.4666667,-112.9833333,2005-02-10,CLEARWATER AND SALMON,318,12E08S,Beagle Springs,8850,5.0,5.5,91.0,5.5,6.8,81.0
44.95,-116.15,2005-02-10,CLEARWATER AND SALMON,319,16E11S,Bear Basin,5350,7.7,11.5,67.0,11.0,17.2,64.0
44.6333333,-115.8,2005-02-10,CLEARWATER AND SALMON,338,15E02S,Big Creek Summit,6560,13.4,22.5,60.0,14.4,24.9,58.0
45.05,-116.1333333,2005-02-10,CLEARWATER AND SALMON,370,16D09S,Brundage Reservoir,6250,10.2,18.8,54.0,15.0,25.8,58.0
46.7666667,-115.3,2005-02-10,CLEARWATER AND SALMON,411,15C16S,Cool Creek,6280,19.1,31.6,60.0,27.1,39.8,68.0
46.5666667,-115.2833333,2005-02-10,CLEARWATER AND SALMON,425,15C09S,Crater Meadows,5960,24.3,31.0,78.0,27.1,35.2,77.0
45.1666667,-113.5833333,2005-02-10,CLEARWATER AND SALMON,436,13D19S,Darkhorse Lake,8945,14.6,18.6,78.0,13.6,19.1,71.0
44.55,-115.5666667,2005-02-10,CLEARWATER AND SALMON,439,15E04S,Deadwood Summit,6860,17.0,26.2,65.0,19.0,31.0,61.0
46.8333333,-116.1166667,2005-02-10,CLEARWATER AND SALMON,466,16C20S,Elk Butte,5690,12.2,25.6,48.0,23.6,32.9,72.0
43.8833333,-114.6666667,2005-02-10,CLEARWATER AND SALMON,489,14F17S,Galena,7470,9.4,11.7,80.0,8.9,13.3,67.0
43.8666667,-114.7166667,2005-02-10,CLEARWATER AND SALMON,490,14F12S,Galena Summit,8780,12.7,12.6,101.0,11.6,14.0,83.0
46.4833333,-115.6333333,2005-02-10,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,17.5,31.2,56.0,25.7,35.7,72.0
46.9833333,-115.0333333,2005-02-10,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,17.4,27.3,64.0,24.6,33.4,74.0
45.0,-113.45,2005-02-10,CLEARWATER AND SALMON,576,13E23S,Lemhi Ridge,8100,5.5,6.8,81.0,5.8,8.6,67.0
46.6333333,-114.5833333,2005-02-10,CLEARWATER AND SALMON,588,14C05S,Lolo Pass,5240,10.1,19.3,52.0,14.2,24.5,58.0
47.0833333,-115.9666667,2005-02-10,CLEARWATER AND SALMON,600,15B14S,Lost Lake,6110,22.9,39.9,57.0,31.8,41.9,76.0
44.4333333,-113.3166667,2005-02-10,CLEARWATER AND SALMON,620,13E18S,Meadow Lake,9150,7.1,10.0,71.0,9.1,11.6,78.0
44.4666667,-114.4833333,2005-02-10,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,8.8,12.5,70.0,8.3,13.1,63.0
44.4166667,-113.4,2005-02-10,CLEARWATER AND SALMON,636,13E06S,Moonshine,7440,5.6,6.4,88.0,7.4,8.8,84.0
45.6666667,-113.95,2005-02-10,CLEARWATER AND SALMON,638,13D16S,Moose Creek,6200,7.9,11.9,66.0,8.5,14.5,59.0
44.85,-114.2666667,2005-02-10,CLEARWATER AND SALMON,639,14E04S,Morgan Creek,7600,5.2,7.3,71.0,7.3,10.7,68.0
45.7,-115.2333333,2005-02-10,CLEARWATER AND SALMON,650,15D06S,Mountain Meadows,6320,9.8,14.4,68.0,13.2,17.9,74.0
45.7333333,-114.4833333,2005-02-10,CLEARWATER AND SALMON,662,14D02S,Nez Perce Camp,5650,5.4,9.2,59.0,9.9,14.4,69.0
45.7,-113.9666667,2005-02-10,CLEARWATER AND SALMON,727,13D22S,Saddle Mtn.,7940,10.4,16.6,63.0,9.4,16.3,58.0
46.4666667,-114.6333333,2005-02-10,CLEARWATER AND SALMON,735,14C04S,Savage Pass,6190,10.2,17.5,58.0,12.8,21.5,60.0
45.1833333,-115.9666667,2005-02-10,CLEARWATER AND SALMON,740,15D01S,Secesh Summit,6540,12.2,20.7,59.0,10.8,23.0,47.0
46.5666667,-115.75,2005-02-10,CLEARWATER AND SALMON,747,15C04S,Shanghi Summit,4600,5.5,18.2,30.0,20.4,28.7,71.0
46.95,-116.3333333,2005-02-10,CLEARWATER AND SALMON,752,16C01S,Sherwin,3200,2.3,8.3,28.0,15.6,21.0,74.0
44.7666667,-116.25,2005-02-10,CLEARWATER AND SALMON,782,16E05S,Squaw Flat,6240,11.6,14.0,83.0,14.2,21.2,67.0
46.15,-114.45,2005-02-10,CLEARWATER AND SALMON,835,14C13S,Twelvemile Creek,5600,6.1,11.9,51.0,14.5,22.9,63.0
46.15,-114.5,2005-02-10,CLEARWATER AND SALMON,836,14C12S,Twin Lakes,6400,16.3,26.0,63.0,20.5,31.9,64.0
43.8,-114.85,2005-02-10,CLEARWATER AND SALMON,845,14F04S,Vienna Mine,8960,14.0,20.7,68.0,14.4,21.2,68.0
45.0666667,-116.45,2005-02-10,CLEARWATER AND SALMON,855,16D08S,West Branch,5560,9.1,15.2,60.0,14.0,21.6,65.0
45.1833333,-119.25,2005-02-10,"UMATILLA, WALLA WALLA, WILLOW",304,19D02S,Arbuckle Mtn,5770,6.3,13.3,47.0,10.8,17.5,62.0
45.3666667,-118.4666667,2005-02-10,"UMATILLA, WALLA WALLA, WILLOW",362,18D20S,Bowman Springs,4530,3.0,6.7,45.0,8.0,12.5,64.0
45.55,-118.45,2005-02-10,"UMATILLA, WALLA WALLA, WILLOW",470,18D04S,Emigrant Springs,3800,0.0,5.3,0.0,9.1,16.7,54.0
45.7,-118.1,2005-02-10,"UMATILLA, WALLA WALLA, WILLOW",523,18D19S,High Ridge,4920,5.9,17.1,35.0,16.7,26.7,63.0
46.1166667,-117.85,2005-02-10,"UMATILLA, WALLA WALLA, WILLOW",824,17C05S,Touchet,5530,6.1,22.4,27.0,18.6,31.7,59.0
45.1833333,-119.25,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",304,19D02S,Arbuckle Mtn,5770,6.3,13.3,47.0,10.8,17.5,62.0
44.25,-118.5166667,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",357,18E16S,Blue Mountain Spring,5870,6.6,11.9,55.0,11.3,17.9,63.0
43.5833333,-122.0666667,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",388,22F03S,Cascade Summit,5100,11.9,20.9,57.0,21.5,37.8,57.0
43.2333333,-121.8,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",395,21F22S,Chemult Alternate,4850,6.3,8.1,78.0,10.8,15.7,69.0
44.45,-119.9333333,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",440,19E03S,Derr.,5850,10.7,10.7,100.0,12.6,14.8,85.0
44.4166667,-121.85,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",526,21E06S,Hogg Pass,4790,6.3,14.9,42.0,23.8,45.5,52.0
43.8,-121.95,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",545,21F21S,Irish Taylor,5540,17.4,24.4,71.0,23.1,38.6,60.0
45.2666667,-118.85,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",605,18D06S,Lucky Strike,4970,1.4,6.3,22.0,7.7,12.9,60.0
43.5166667,-121.9833333,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",660,21F10S,New Crescent Lake,4910,4.8,10.7,45.0,14.6,23.1,63.0
44.4333333,-120.3333333,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",671,20E02S,Ochoco Meadows,5430,5.5,7.6,72.0,9.9,14.6,68.0
44.2666667,-119.0166667,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",789,19E07S,Starr Ridge,5250,3.5,5.4,65.0,7.6,10.0,76.0
44.15,-121.6333333,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",815,21E13S,Three Creeks Meadow,5690,5.4,13.4,40.0,11.6,25.5,45.0
44.65,-118.4333333,2005-02-10,"DESCHUTES, CROOKED, JOHN DAY",821,18E09S,Tipton,5150,5.1,9.3,55.0,8.1,12.9,63.0
45.1,-119.5,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",608,19D03S,Madison Butte,5150,0.0,4.0,0.0,5.7,8.9,64.0
45.4333333,-121.85,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",351,21D33S,Blazed Alder,3650,5.0,20.9,24.0,41.6,68.9,60.0
45.1833333,-121.6833333,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",401,21D12S,Clear Lake,3810,1.1,10.6,10.0,11.9,26.5,45.0
45.6166667,-121.7,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",504,21D01S,Greenpoint,3310,2.8,15.0,19.0,22.6,44.4,51.0
45.55,-122.0,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",666,22D02S,North Fork,3060,4.0,12.7,31.0,54.3,83.8,65.0
45.4666667,-121.7,2005-02-10,"LOWER COLUMBIA, HOOD RIVER",712,21D04S,Red Hill,4410,3.6,35.3,10.0,36.2,64.9,56.0
43.45,-122.1333333,2005-02-10,WILLAMETTE,801,22F14S,Summit Lake,5610,17.0,25.3,67.0,26.2,40.5,65.0
43.8,-121.95,2005-02-10,WILLAMETTE,545,21F21S,Irish Taylor,5540,17.4,24.4,71.0,23.1,38.6,60.0
43.5833333,-122.0666667,2005-02-10,WILLAMETTE,388,22F03S,Cascade Summit,5100,11.9,20.9,57.0,21.5,37.8,57.0
43.9,-122.0333333,2005-02-10,WILLAMETTE,719,22F43S,Roaring River,4950,7.9,19.8,40.0,23.1,39.6,58.0
43.6666667,-122.5666667,2005-02-10,WILLAMETTE,529,22F42S,Holland Meadows,4930,1.3,15.5,8.0,27.3,42.0,65.0
44.2166667,-121.8666667,2005-02-10,WILLAMETTE,619,21E07S,Mckenzie,4770,14.3,30.3,47.0,30.6,54.5,56.0
44.4166667,-121.85,2005-02-10,WILLAMETTE,526,21E06S,Hogg Pass,4790,6.3,14.9,42.0,23.8,45.5,52.0
43.6166667,-122.1166667,2005-02-10,WILLAMETTE,729,22F04S,Salt Creek Falls,4220,3.9,14.1,28.0,24.6,41.2,60.0
45.25,-121.7333333,2005-02-10,WILLAMETTE,655,21D35S,Mud Ridge,4070,7.3,20.6,35.0,22.1,39.9,55.0
44.6166667,-122.2333333,2005-02-10,WILLAMETTE,584,22E09S,Little Meadows,4020,5.6,17.4,32.0,36.5,66.4,55.0
45.1833333,-121.6833333,2005-02-10,WILLAMETTE,401,21D12S,Clear Lake,3810,1.1,10.6,10.0,11.9,26.5,45.0
44.4333333,-121.95,2005-02-10,WILLAMETTE,733,21E05S,Santiam Jct.,3740,2.4,13.6,18.0,22.0,43.2,51.0
44.5166667,-122.0833333,2005-02-10,WILLAMETTE,434,22E08S,Daly Lake,3690,0.8,10.7,7.0,26.8,48.9,55.0
44.3833333,-122.1666667,2005-02-10,WILLAMETTE,552,22E07S,Jump Off Joe,3520,1.5,9.3,16.0,28.0,47.7,59.0
45.0333333,-121.9333333,2005-02-10,WILLAMETTE,687,21D14S,Peavine Ridge,3420,1.6,10.8,15.0,19.6,37.8,52.0
45.1,-121.75,2005-02-10,WILLAMETTE,398,21D13S,Clackamas Lake,3400,3.2,10.4,31.0,17.8,32.6,55.0
45.55,-123.3666667,2005-02-10,WILLAMETTE,726,23D01S,Saddle Mountain,3110,0.6,14.0,61.0,33.8,60.5,56.0
43.6666667,-122.2166667,2005-02-10,WILLAMETTE,710,22F05S,Railroad Overpass,2680,0.0,0.0,61.0,20.4,29.8,68.0
44.6,-121.9666667,2005-02-10,WILLAMETTE,614,21E04S,Marion Forks,2590,2.4,6.7,36.0,22.8,48.4,47.0
45.5333333,-123.3,2005-02-10,WILLAMETTE,743,23D02S,Seine Creek,2060,0.0,0.0,61.0,25.5,44.7,57.0
46.15,-122.15,2005-02-10,"LEWIS, COWLITZ",553,22C09S,June Lake,3440,8.7,29.4,30.0,66.7,99.4,67.0
46.2666667,-121.9666667,2005-02-10,"LEWIS, COWLITZ",591,21C26S,Lone Pine,3930,8.5,25.0,34.0,36.5,57.6,63.0
46.7833333,-121.75,2005-02-10,"LEWIS, COWLITZ",679,21C35S,Paradise,5130,19.0,47.6,40.0,44.7,67.2,67.0
46.6166667,-121.3833333,2005-02-10,"LEWIS, COWLITZ",692,21C33S,Pigtail Peak,5800,12.0,36.4,33.0,27.2,46.4,59.0
46.35,-121.5166667,2005-02-10,"LEWIS, COWLITZ",702,21C14S,Potato Hill,4510,3.1,18.7,17.0,26.3,38.3,69.0
46.2,-122.25,2005-02-10,"LEWIS, COWLITZ",748,22C10S,Sheep Canyon,3990,3.0,23.1,13.0,54.8,71.9,76.0
